page,query,clicks,impressions,ctr,position
https://palworld-chi.vercel.app/en/guide/money,パルワールドお金稼ぎ,0,1,0,55
https://palworld-chi.vercel.app/en/guide/money,팰 월드 금화 수급,0,1,0,79
https://palworld-chi.vercel.app/en/guide/money,팰월드 돈,0,1,0,60
https://palworld-chi.vercel.app/en/guide/money,팰월드 돈벌기,0,1,0,59
https://palworld-chi.vercel.app/en/guide/new-pals,new pal list,0,1,0,89
https://palworld-chi.vercel.app/en/guide/passives,all pal passive,0,1,0,93
https://palworld-chi.vercel.app/en/guide/passives,all pal perks,0,1,0,86
https://palworld-chi.vercel.app/en/guide/passives,all pals passives,0,1,0,85
https://palworld-chi.vercel.app/en/guide/passives,all palworld passives,0,1,0,81
https://palworld-chi.vercel.app/en/guide/passives,all passive in palworld,0,2,0,93.5
https://palworld-chi.vercel.app/en/guide/passives,coward passive skill palworld,0,2,0,68
https://palworld-chi.vercel.app/en/guide/passives,epalpassiveskilleffecttype,0,1,0,73
https://palworld-chi.vercel.app/en/guide/passives,eternal flame passive,0,1,0,68
https://palworld-chi.vercel.app/en/guide/passives,fragrant foliage passive palworld,0,1,0,72
https://palworld-chi.vercel.app/en/guide/passives,immovable king palworld,0,1,0,73
https://palworld-chi.vercel.app/en/guide/passives,impatient passive skill palworld,0,1,0,70
https://palworld-chi.vercel.app/en/guide/passives,invader passive palworld,0,1,0,68
https://palworld-chi.vercel.app/en/guide/passives,list of palworld passives,0,1,0,91
https://palworld-chi.vercel.app/en/guide/passives,list of passive skills palworld,0,1,0,87
https://palworld-chi.vercel.app/en/guide/passives,noble passive palworld,0,1,0,74
https://palworld-chi.vercel.app/en/guide/passives,pal passives,0,1,0,71
https://palworld-chi.vercel.app/en/guide/passives,pal world all passives,0,1,0,89
https://palworld-chi.vercel.app/en/guide/passives,pal world serious,0,1,0,53
https://palworld-chi.vercel.app/en/guide/passives,pals passives,0,1,0,81
https://palworld-chi.vercel.app/en/guide/passives,palwolrd all passives,0,1,0,92
https://palworld-chi.vercel.app/en/guide/passives,palword passives,0,1,0,78
https://palworld-chi.vercel.app/en/guide/passives,palworld all diamond passives,0,1,0,73
https://palworld-chi.vercel.app/en/guide/passives,palworld all passive,0,1,0,85
https://palworld-chi.vercel.app/en/guide/passives,palworld all passive skill,0,1,0,82
https://palworld-chi.vercel.app/en/guide/passives,palworld all passive skils,0,1,0,84
https://palworld-chi.vercel.app/en/guide/passives,palworld all perks,0,1,0,83
https://palworld-chi.vercel.app/en/guide/passives,palworld all work passives,0,1,0,72
https://palworld-chi.vercel.app/en/guide/passives,palworld brave,0,1,0,60
https://palworld-chi.vercel.app/en/guide/passives,palworld colere divine,0,1,0,62
https://palworld-chi.vercel.app/en/guide/passives,palworld damage passive,0,1,0,91
https://palworld-chi.vercel.app/en/guide/passives,palworld dark emperor passive,0,1,0,73
https://palworld-chi.vercel.app/en/guide/passives,palworld easygoing passive skill,0,1,0,73
https://palworld-chi.vercel.app/en/guide/passives,palworld emperor passives,0,1,0,69
https://palworld-chi.vercel.app/en/guide/passives,palworld heated body passive,0,1,0,83
https://palworld-chi.vercel.app/en/guide/passives,palworld herbil best passives,0,1,0,67
https://palworld-chi.vercel.app/en/guide/passives,palworld list of passives,0,1,0,94
https://palworld-chi.vercel.app/en/guide/passives,palworld motivational leader passive skill,0,1,0,73
https://palworld-chi.vercel.app/en/guide/passives,palworld passif excellence,0,1,0,61
https://palworld-chi.vercel.app/en/guide/passives,palworld passive,0,1,0,80
https://palworld-chi.vercel.app/en/guide/passives,palworld passive ferocious,0,1,0,80
https://palworld-chi.vercel.app/en/guide/passives,palworld passive levels,0,1,0,75
https://palworld-chi.vercel.app/en/guide/passives,palworld passive liste,0,1,0,95
https://palworld-chi.vercel.app/en/guide/passives,palworld passive skill list,0,1,0,94
https://palworld-chi.vercel.app/en/guide/passives,palworld passive skills list,0,1,0,86
https://palworld-chi.vercel.app/en/guide/passives,palworld passive skills noble,0,1,0,69
https://palworld-chi.vercel.app/en/guide/passives,palworld passive tiers,0,1,0,93
https://palworld-chi.vercel.app/en/guide/passives,palworld passives list,0,1,0,75
https://palworld-chi.vercel.app/en/guide/passives,palworld passives tier list,0,1,0,74
https://palworld-chi.vercel.app/en/guide/passives,palworld power of gaia passive,0,1,0,82
https://palworld-chi.vercel.app/en/guide/passives,palworld wiki passive,0,1,0,74
https://palworld-chi.vercel.app/en/guide/passives,palworld work passive,0,1,0,66
https://palworld-chi.vercel.app/en/guide/passives,passif impulsif palworld,0,1,0,80
https://palworld-chi.vercel.app/en/guide/passives,passive skill pal world,0,1,0,95
https://palworld-chi.vercel.app/en/guide/passives,passive skill palworld,0,1,0,80
https://palworld-chi.vercel.app/en/guide/passives,passive skills list,0,1,0,90
https://palworld-chi.vercel.app/en/guide/passives,passives tier list palworld,0,1,0,75
https://palworld-chi.vercel.app/en/guide/passives,password passive skill list,0,1,0,71
https://palworld-chi.vercel.app/en/guide/passives,password passive skills,0,1,0,65
https://palworld-chi.vercel.app/en/guide/passives,perks palworld,0,2,0,74
https://palworld-chi.vercel.app/en/guide/passives,pyromaniac passive skill palworld,0,1,0,80
https://palworld-chi.vercel.app/en/guide/passives,tier 4 passives palworld,0,1,0,66
https://palworld-chi.vercel.app/en/guide/passives,unlock passives palworld,0,1,0,63
https://palworld-chi.vercel.app/en/guide/passives,vanguard palworld passive,0,1,0,73
https://palworld-chi.vercel.app/en/guide/tcg,pal world trading cards,0,1,0,85
https://palworld-chi.vercel.app/en/guide/tcg,palworld trading card,0,1,0,74
https://palworld-chi.vercel.app/en/guide/wiki,paalworld wiki,0,1,0,56
https://palworld-chi.vercel.app/en/guide/wiki,palpedia 6b,0,1,0,76
https://palworld-chi.vercel.app/en/guide/wiki,palword gb,0,1,0,100
https://palworld-chi.vercel.app/en/guide/wiki,palword guide,0,1,0,78
https://palworld-chi.vercel.app/en/guide/wiki,palworld,0,1,0,58
https://palworld-chi.vercel.app/en/guide/wiki,"palworld ,ap",0,1,0,66
https://palworld-chi.vercel.app/en/guide/wiki,palworld all portals,0,1,0,86
https://palworld-chi.vercel.app/en/guide/wiki,palworld cheatsheet,0,1,0,76
https://palworld-chi.vercel.app/en/guide/wiki,palworld directory,0,1,0,79
https://palworld-chi.vercel.app/en/guide/wiki,palworld eiki,0,2,0,67.5
https://palworld-chi.vercel.app/en/guide/wiki,palworld game wiki,0,1,0,64
https://palworld-chi.vercel.app/en/guide/wiki,palworld information website,0,1,0,99
https://palworld-chi.vercel.app/en/guide/wiki,palworld level command,0,1,0,87
https://palworld-chi.vercel.app/en/guide/wiki,palworld pal list wiki,0,1,0,79
https://palworld-chi.vercel.app/en/guide/wiki,palworld palipedia,0,2,0,78.5
https://palworld-chi.vercel.app/en/guide/wiki,palworld server wiki,0,1,0,82
https://palworld-chi.vercel.app/en/guide/wiki,palworld spawn items multiplayer,0,1,0,75
https://palworld-chi.vercel.app/en/guide/wiki,palworld wiki,0,1,0,62
https://palworld-chi.vercel.app/en/guide/wiki,palworld wiki],0,1,0,63
https://palworld-chi.vercel.app/en/guide/wiki,wiki pal,0,1,0,79
https://palworld-chi.vercel.app/en/guide/world-tree,all world tree bosses palworld,0,1,0,10
https://palworld-chi.vercel.app/en/guide/world-tree,palworld world tree,0,1,0,32
https://palworld-chi.vercel.app/en/guide/world-tree,palworld world tree all bosses,0,1,0,7
https://palworld-chi.vercel.app/en/guide/world-tree,palworld world tree blueprints,0,1,0,7
https://palworld-chi.vercel.app/en/guide/world-tree,palworld world tree guide,0,1,0,11
https://palworld-chi.vercel.app/en/guide/world-tree,what level are the pals in the world tree,0,2,0,8.5
https://palworld-chi.vercel.app/en/guide/world-tree,what level is the world tree palworld,0,1,0,8
https://palworld-chi.vercel.app/en/guide/world-tree,world tree boss weakness palworld,0,1,0,11
https://palworld-chi.vercel.app/en/guide/world-tree,world tree bosses palworld,0,2,0,7
https://palworld-chi.vercel.app/en/guide/world-tree,world tree final boss weakness,0,1,0,11
https://palworld-chi.vercel.app/en/guide/world-tree,world tree guide palworld,0,1,0,10
https://palworld-chi.vercel.app/en/pal/astegon/location,astegon location,0,1,0,10
https://palworld-chi.vercel.app/en/pal/astegon/location,astegon location palworld,0,2,0,9.5
https://palworld-chi.vercel.app/en/pal/astegon/location,astegon palworld location,0,2,0,6
https://palworld-chi.vercel.app/en/pal/blazamut/location,blazamut spawn location,0,1,0,8
https://palworld-chi.vercel.app/en/pal/bushi-noct/location,bushi noct palworld,0,1,0,60
https://palworld-chi.vercel.app/en/pal/jormuntide/location,jormuntide spawn,0,2,0,11
https://palworld-chi.vercel.app/en/pal/mossanda/location,mossanda location,0,1,0,50
https://palworld-chi.vercel.app/en/pal/mossanda/location,mossanda palworld location,0,1,0,46
https://palworld-chi.vercel.app/en/pal/mossanda/location,where to catch mossanda palworld,0,1,0,10
https://palworld-chi.vercel.app/en/pal/mossanda/location,where to find mossanda palworld,0,2,0,8.5
https://palworld-chi.vercel.app/en/pal/neptilius/location,neptilius palworld location,0,2,0,8.5
https://palworld-chi.vercel.app/en/pal/paladius/location,where to find paladius,0,1,0,14
